,<built-in function id>,imageLink,title,year
83,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/780,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=780&action=2&DMSCALE=15&DMWIDTH=2396&DMHEIGHT=3332,Aegyptus sicut Libro Herodoti secundo describitur,1732
84,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/950,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=950&action=2&DMSCALE=26&DMWIDTH=1870&DMHEIGHT=1279,Aegyptvs,1590
85,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1457,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1457&action=2&DMSCALE=8&DMWIDTH=5990&DMHEIGHT=4239,Africa,[1893]
86,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/890,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=890&action=2&DMSCALE=25&DMWIDTH=1939&DMHEIGHT=1288,Africa,1590
87,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/778,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=778&action=2&DMSCALE=14&DMWIDTH=3412&DMHEIGHT=2400,Africa ex bello africano C. Julii Caesaris,1732
88,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/590,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=590&action=2&DMSCALE=12&DMWIDTH=4058&DMHEIGHT=3023,"Afrique ou Libie ulterieure ou sont le Saara ou Deset, le Pays des Negres, la Guinée &c.",1656
89,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/986,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=986&action=2&DMSCALE=15&DMWIDTH=3159&DMHEIGHT=2624,"Afrique propre, Numidie et Mauritanie",1840
90,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/596,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=596&action=2&DMSCALE=12&DMWIDTH=3957&DMHEIGHT=3069,Afriqve,1656
91,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/626,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=626&action=2&DMSCALE=17&DMWIDTH=2807&DMHEIGHT=2228,Ager,1668
92,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/619,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=619&action=2&DMSCALE=17&DMWIDTH=2812&DMHEIGHT=2228,Agramont,1668
93,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/123,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=123&action=2&DMSCALE=18&DMWIDTH=2728&DMHEIGHT=2012,Agusta,1817
94,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1037,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1037&action=2&DMSCALE=13&DMWIDTH=2500&DMHEIGHT=3740,Alava,1908
95,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1041,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1041&action=2&DMSCALE=13&DMWIDTH=3760&DMHEIGHT=2497,Albacete,1908
96,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/147,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=147&action=2&DMSCALE=18&DMWIDTH=2716&DMHEIGHT=2042,"Alexandrette, Sirie",1817
97,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/788,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=788&action=2&DMSCALE=14&DMWIDTH=3360&DMHEIGHT=2396,"Alexandri Magni expeditio ex Q. Curtio, Arriano aliisq.",1732
98,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/195,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=195&action=2&DMSCALE=18&DMWIDTH=2719&DMHEIGHT=2041,"Alexandrie, Barbarie",1817
99,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/668,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=668&action=2&DMSCALE=17&DMWIDTH=2814&DMHEIGHT=2226,Algoire,1668
100,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/314,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=314&action=2&DMSCALE=10&DMWIDTH=4700&DMHEIGHT=3653,"Alhambrae, castelli granatensis, ab Hispanorum regibus instaurata facies anterior = Vista del palacio del rey d'Espagna en Alhambra de Granada, por delante",1720
101,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1013,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1013&action=2&DMSCALE=13&DMWIDTH=3768&DMHEIGHT=2449,Alicante,1908
102,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/233,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=233&action=2&DMSCALE=10&DMWIDTH=4836&DMHEIGHT=3432,Allemagne,1648
103,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/995,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=995&action=2&DMSCALE=13&DMWIDTH=2438&DMHEIGHT=3762,Almeria,1908
104,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/924,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=924&action=2&DMSCALE=26&DMWIDTH=1917&DMHEIGHT=1286,America,1590
105,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1458,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1458&action=2&DMSCALE=8&DMWIDTH=6066&DMHEIGHT=4244,América del Norte,[1893]
106,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1459,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1459&action=2&DMSCALE=8&DMWIDTH=5991&DMHEIGHT=4228,América del Sur,[1893]
107,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1092,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1092&action=2&DMSCALE=8&DMWIDTH=5600&DMHEIGHT=3801,Amérique méridionale,1811
108,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1122,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1122&action=2&DMSCALE=8&DMWIDTH=5600&DMHEIGHT=3801,Amérique septentrionale,1811
109,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/239,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=239&action=2&DMSCALE=10&DMWIDTH=4836&DMHEIGHT=3428,Anatolie,1648
110,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/139,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=139&action=2&DMSCALE=18&DMWIDTH=2728&DMHEIGHT=2037,Ancona,1817
111,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/945,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=945&action=2&DMSCALE=25&DMWIDTH=1926&DMHEIGHT=1288,Andalvsia,1590
112,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/962,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=962&action=2&DMSCALE=26&DMWIDTH=1900&DMHEIGHT=1279,Andegavensis dvcatvs,1590
113,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1081,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1081&action=2&DMSCALE=8&DMWIDTH=5600&DMHEIGHT=3801,Angleterre,1813
114,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/957,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=957&action=2&DMSCALE=26&DMWIDTH=1916&DMHEIGHT=1292,Anglia,1590
115,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1064,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1064&action=2&DMSCALE=14&DMWIDTH=3569&DMHEIGHT=2738,Aqueduct of Segovia seen from the Square del Azoguejo,1808
116,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/307,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=307&action=2&DMSCALE=11&DMWIDTH=4536&DMHEIGHT=3670,"Arangosia, villa regia, haud procul Madrito = Vista del palacio d'Aranjuez, casa de plazer del rey d'Espagna, a siete leuxas de Madrid, afamadoso por la verdura des arboles, hermozura del jardin y abondancia d'aguas",1720
117,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/656,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=656&action=2&DMSCALE=17&DMWIDTH=2799&DMHEIGHT=2229,Arbec,1668
118,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/469,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=469&action=2&DMSCALE=13&DMWIDTH=2447&DMHEIGHT=3687,Arcipelago,1620
119,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/302,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=302&action=2&DMSCALE=10&DMWIDTH=4620&DMHEIGHT=3680,"Area magna, spatiosissima, urbis Madriti umbilicus = Plaça major en Madrid",1720
120,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/96,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=96&action=2&DMSCALE=18&DMWIDTH=2711&DMHEIGHT=2037,"Arnaca, Famagouste, Cipre",1817
121,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1294,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1294&action=2&DMSCALE=11&DMWIDTH=4230&DMHEIGHT=3285,Arquebisbat de Tarragona,1908
122,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/904,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=904&action=2&DMSCALE=26&DMWIDTH=1885&DMHEIGHT=1283,Artesia,1590
123,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/89,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=89&action=2&DMSCALE=18&DMWIDTH=2730&DMHEIGHT=2034,"Arzeou ou Arzeni, Barbarie",1817
124,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1456,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1456&action=2&DMSCALE=8&DMWIDTH=6014&DMHEIGHT=4234,Asia,[1893]
125,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/940,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=940&action=2&DMSCALE=25&DMWIDTH=1943&DMHEIGHT=1288,Asia,1590
126,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/782,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=782&action=2&DMSCALE=10&DMWIDTH=4882&DMHEIGHT=3780,"Asiae antiquissimae tabula, humani generis restaurati propagationem demonstrans post magnum diluvium...",1732
127,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/991,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=991&action=2&DMSCALE=15&DMWIDTH=3276&DMHEIGHT=2721,Asie Mineure,1840
128,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/985,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=985&action=2&DMSCALE=15&DMWIDTH=2481&DMHEIGHT=3181,Athènes et ses environs,1840
129,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1539,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1539&action=2&DMSCALE=6&DMWIDTH=7727&DMHEIGHT=5371,Atlàntic,1944
130,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/360,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=360&action=2&DMSCALE=6&DMWIDTH=6044&DMHEIGHT=7515,"Atlas hidrografico de las costas de España, en el oceano Atlantico, la costa de Portugal, parte de la de Africa y las islas Canarias, Terceras y de Cabo Verde",1789
131,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/975,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=975&action=2&DMSCALE=15&DMWIDTH=3149&DMHEIGHT=2747,"Atlas pour l'histoire universelle, par le comte de Ségur de l'Académie Française, contenant vingt cartes ou plans",1840
132,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1143,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1143&action=2&DMSCALE=11&DMWIDTH=4373&DMHEIGHT=3290,Avant-Projecte de Urbanisació del Plá del Llobregat y montanya de Montjuich: Port Franch y Port. Industrial ab sas agrupacións fabrils,1909
133,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/994,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=994&action=2&DMSCALE=13&DMWIDTH=2489&DMHEIGHT=3760,Ávila,1908
134,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/925,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=925&action=2&DMSCALE=26&DMWIDTH=1909&DMHEIGHT=1284,Avriacvs principatvs,1590
135,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/948,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=948&action=2&DMSCALE=26&DMWIDTH=1873&DMHEIGHT=1281,Avstria,1590
136,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1028,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1028&action=2&DMSCALE=13&DMWIDTH=3760&DMHEIGHT=2461,Badajoz,1908
137,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/773,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=773&action=2&DMSCALE=14&DMWIDTH=3385&DMHEIGHT=2396,Baetica sive Hispaniae pars australis ut in Caesare descripta De Bello Hispanico,1732
138,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/617,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=617&action=2&DMSCALE=17&DMWIDTH=2814&DMHEIGHT=2227,Balagvier,1668
139,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1542,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1542&action=2&DMSCALE=6&DMWIDTH=7725&DMHEIGHT=5376,Balcans; Rússia,1944
140,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1012,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1012&action=2&DMSCALE=13&DMWIDTH=3759&DMHEIGHT=2480,Baleares,1908
141,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1531,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1531&action=2&DMSCALE=6&DMWIDTH=7232&DMHEIGHT=5298,"Baños arabes en Gerona = Bains arabes à Girona = Arabian baths at Girona",1806
142,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1535,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1535&action=2&DMSCALE=48&DMWIDTH=1024&DMHEIGHT=751,Baños arabes en Gerona = Bains arabes à Girona = Arabian baths at Girona,1806
143,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/946,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=946&action=2&DMSCALE=26&DMWIDTH=1852&DMHEIGHT=1284,Barbaria,1590
144,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/635,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=635&action=2&DMSCALE=17&DMWIDTH=2792&DMHEIGHT=2229,Barbera,1668
145,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1033,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1033&action=2&DMSCALE=13&DMWIDTH=2481&DMHEIGHT=3757,Barcelona,1908
146,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1234,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1234&action=2&DMSCALE=11&DMWIDTH=4448&DMHEIGHT=3294,Barcelona,1908
147,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/305,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=305&action=2&DMSCALE=10&DMWIDTH=4655&DMHEIGHT=3682,Barcelona,1720
148,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/214,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=214&action=2&DMSCALE=18&DMWIDTH=2759&DMHEIGHT=2027,Barcelone,1817
149,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/611,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=611&action=2&DMSCALE=17&DMWIDTH=2846&DMHEIGHT=2229,Barcelone,1668
150,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/286,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=286&action=2&DMSCALE=10&DMWIDTH=4648&DMHEIGHT=3670,"Barcino, Hispan. Tarrconensis, à Carthaginensibus ad Mediterraneum mare condita, prope Rubricati et Baetulonis amnium ostia = Vista de Barcelona, en Catalonia, fundado por los Carthaginos",1720
151,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/160,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=160&action=2&DMSCALE=18&DMWIDTH=2664&DMHEIGHT=2037,"Barut, Syrie",1817
152,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/265,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=265&action=2&DMSCALE=10&DMWIDTH=4644&DMHEIGHT=3654,"Basilica D. Virgini consecrata, ipsius que excelsa turris, quam et equiti conscendere facile est = La grande yglesia de Sevilla",1720
153,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/311,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=311&action=2&DMSCALE=10&DMWIDTH=4620&DMHEIGHT=3654,"Basilica Toletana, omnium in Hispania praestantissima in ea archiepiscorum a marmore tumuli = Vista d'yglesia mayor de Toledo",1720
154,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/105,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=105&action=2&DMSCALE=18&DMWIDTH=2717&DMHEIGHT=2030,Bastia,1817
155,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/883,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=883&action=2&DMSCALE=26&DMWIDTH=1862&DMHEIGHT=1283,Bavaria,1590
156,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1478,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1478&action=2&DMSCALE=6&DMWIDTH=5401&DMHEIGHT=7244,"Baxos relieves antiguos en Barcelona = Bas-reliefs antiques à Barcelone = Antique bas-relief at Barcelona",1806
157,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/194,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=194&action=2&DMSCALE=18&DMWIDTH=2756&DMHEIGHT=2025,"Baye d'Alcudia, Baye de Poyance",1817
158,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/190,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=190&action=2&DMSCALE=18&DMWIDTH=2741&DMHEIGHT=2035,Baye d'Hieres,1817
159,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/132,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=132&action=2&DMSCALE=18&DMWIDTH=2756&DMHEIGHT=2044,"Baye de Alger, Barbarie",1817
160,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/207,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=207&action=2&DMSCALE=17&DMWIDTH=2788&DMHEIGHT=2019,Baye de Almerie,1817
161,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/221,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=221&action=2&DMSCALE=18&DMWIDTH=2722&DMHEIGHT=2026,"Baye de Cagliari, Sardaigne",1817
162,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/172,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=172&action=2&DMSCALE=17&DMWIDTH=2836&DMHEIGHT=2036,Baye de Gibraltar,1817
163,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/119,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=119&action=2&DMSCALE=17&DMWIDTH=2794&DMHEIGHT=2023,Baye de Malaga,1817
164,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/125,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=125&action=2&DMSCALE=18&DMWIDTH=2770&DMHEIGHT=2043,"Baye de Marza Quivir, Oran",1817
165,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/146,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=146&action=2&DMSCALE=18&DMWIDTH=2760&DMHEIGHT=2024,Baye de Sofa,1817
166,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/200,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=200&action=2&DMSCALE=18&DMWIDTH=2718&DMHEIGHT=2023,"Baye de Tanger, Barbarie",1817
167,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/113,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=113&action=2&DMSCALE=17&DMWIDTH=2817&DMHEIGHT=2025,Baye et rade de Cadis,1817
168,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/923,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=923&action=2&DMSCALE=26&DMWIDTH=1900&DMHEIGHT=1288,Belgica,1590
169,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/565,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=565&action=2&DMSCALE=21&DMWIDTH=2331&DMHEIGHT=1744,Belle Isle,1633
170,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/764,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=764&action=2&DMSCALE=14&DMWIDTH=3360&DMHEIGHT=2396,Belli trojani circuitus secundum Dictyn Cretensem & Daretem Phrygium,1732
171,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/74,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=74&action=2&DMSCALE=18&DMWIDTH=2726&DMHEIGHT=2029,"Bengasi, Barbarie",1817
172,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/1096,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=1096&action=2&DMSCALE=8&DMWIDTH=5600&DMHEIGHT=3801,"Berri, Nivernois, Bourbonois, Lyonois, Bourgogne, Bresse et Franche-Comté",1820
173,http://cartotecadigital.icc.cat/cdm/ref/collection/atles/id/259,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=atles&CISOPTR=259&action=2&DMSCALE=10&DMWIDTH=4659&DMHEIGHT=3674,"Bethlemi basilica, ad Tagum, in Olisiponis extimo angulo = Templo pomposo de Bellem, situado junto rio de Tayo, cerca Lisbona",1720
